"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
33,3051,2144,907,1486,1565,2119,633,1507,1340,152,592,91,2404,1856,548,50,10.7882968892868,2.84502053431927,1.90568060102719,4.32585787465266,633,1565,907,592,1340,548,0.298725814063237,0.889183808891838,0.227953410981697,0.702720419534579,0.487053425106522
34,3052,2151,901,1498,1554,2133,635,1505,1338,152,585,91,2399,1821,578,49,10.826090666528,2.84757224297184,1.92819408256245,4.31279409265479,635,1554,901,585,1338,578,0.297702766057196,0.889036544850498,0.240933722384327,0.70478374836173,0.490825688073394
35,3055,2183,872,1523,1532,2147,624,1498,1331,152,553,95,2403,1867,536,48,10.8780229371766,2.84972159365796,1.95115373188664,4.30341049734531,624,1532,872,553,1331,536,0.290638099673964,0.888518024032043,0.223054515189347,0.714566284779051,0.498527004909984
36,3062,2159,903,1532,1530,2164,632,1494,1326,153,595,98,2423,1886,537,48,10.9235377156804,2.85155886768502,1.97601807626015,4.29379610518236,632,1530,903,595,1326,537,0.292051756007394,0.887550200803213,0.221626083367726,0.7050947093403,0.50032658393207
37,3066,2209,857,1556,1510,2176,620,1492,1324,153,545,97,2410,1875,535,56,10.9742043461695,2.85427711703021,2.00257644075338,4.28932617425726,620,1510,857,545,1324,535,0.284926470588235,0.88739946380697,0.221991701244813,0.720482713633399,0.507501630789302
38,3068,2234,834,1581,1487,2191,610,1489,1318,156,574,84,2445,1930,515,52,11.0140359501184,2.85844101024858,2.02931049640594,4.28461475847045,610,1487,834,574,1318,515,0.278411684162483,0.885157824042982,0.210633946830266,0.728161668839635,0.515319426336376
39,3069,2228,841,1604,1465,2213,609,1480,1310,155,562,82,2477,1952,525,50,11.0406444440742,2.86387221654628,2.05608841779136,4.2633331803865,609,1465,841,562,1310,525,0.275192046995029,0.885135135135135,0.211949939442874,0.725969371130661,0.522645812968394
40,3070,2188,882,1614,1456,2233,619,1480,1310,155,602,88,2469,1961,508,59,11.0785504157333,2.8687971823177,2.08468760241746,4.2584015898742,619,1456,882,602,1310,508,0.277205553067622,0.885135135135135,0.205751316322398,0.712703583061889,0.525732899022801
41,3070,2198,872,1615,1455,2252,637,1472,1301,156,610,94,2451,1927,524,59,11.1033940140779,2.87235223927447,2.11005912312119,4.24328362069956,637,1455,872,610,1301,524,0.282859680284192,0.88383152173913,0.213790289677683,0.715960912052117,0.526058631921824
42,3072,2254,818,1645,1427,2260,615,1472,1298,159,608,96,2457,1990,467,55,11.1396944573834,2.87626373196199,2.13777624790933,4.24553682501964,615,1427,818,608,1298,467,0.27212389380531,0.88179347826087,0.19006919006919,0.733723958333333,0.535481770833333
43,3074,2272,802,1645,1429,2268,623,1467,1290,160,608,101,2507,2053,454,65,11.1698973611362,2.88023518724367,2.16583462215535,4.23965786946734,623,1429,802,608,1290,454,0.274691358024691,0.879345603271984,0.181092939768648,0.739102147039688,0.535133376707873
44,3076,2264,812,1655,1421,2287,632,1462,1284,161,634,101,2525,2081,444,70,11.2275824513274,2.88380176601332,2.19607731060995,4.24686312572332,632,1421,812,634,1284,444,0.276344556187145,0.878248974008208,0.175841584158416,0.736020806241873,0.538036410923277
45,3079,2317,762,1687,1392,2301,614,1459,1278,163,617,97,2515,2073,442,69,11.2709845648544,2.88948959023894,2.22843418854213,4.25836977157005,614,1392,762,617,1278,442,0.26684050412864,0.875942426319397,0.175745526838966,0.752517050990581,0.54790516401429
46,3081,2341,740,1701,1380,2311,610,1455,1272,165,629,95,2556,2119,437,71,11.317423035256,2.89534302608311,2.26084832651555,4.25326558186726,610,1380,740,629,1272,437,0.263954997836434,0.874226804123711,0.170970266040689,0.759818240830899,0.552093476144109
47,3085,2376,709,1724,1361,2333,609,1452,1268,165,594,97,2589,2187,402,67,11.3582004954941,2.90213056583725,2.29540365011808,4.24355632007996,609,1361,709,594,1268,402,0.261037291041577,0.873278236914601,0.155272305909618,0.770178282009724,0.558833063209076
48,3086,2402,684,1740,1346,2351,611,1448,1259,170,658,104,2617,2226,391,76,11.3941853430006,2.9080649671059,2.32962625681815,4.25240254210875,611,1346,684,658,1259,391,0.259889408762229,0.869475138121547,0.149407718761941,0.778353856124433,0.563836681788723
49,3088,2426,662,1760,1328,2373,613,1443,1253,170,634,104,2662,2297,365,84,11.4254225004255,2.9145767747247,2.3661453560854,4.25232009207624,613,1328,662,634,1253,365,0.258322798145807,0.868329868329868,0.137114951164538,0.785621761658031,0.569948186528497
50,3090,2444,646,1792,1298,2382,590,1444,1249,174,688,101,2694,2365,329,97,11.4826029491048,2.92212691397333,2.4048944261671,4.27356337035889,590,1298,646,688,1249,329,0.247691015952981,0.864958448753463,0.122123236822569,0.790938511326861,0.579935275080906
51,3091,2449,642,1814,1277,2399,585,1440,1244,173,665,100,2714,2334,380,85,11.5179186223805,2.92951607160546,2.44328707331004,4.28115308278017,585,1277,642,665,1244,380,0.243851604835348,0.863888888888889,0.140014738393515,0.792300226463928,0.58686509220317
52,3095,2434,661,1818,1277,2415,597,1442,1234,181,824,109,2725,2361,364,86,11.5330334987748,2.93651932702261,2.47946188013923,4.3088563476346,597,1277,661,824,1234,364,0.247204968944099,0.855755894590846,0.133577981651376,0.78642972536349,0.587399030694669
53,3096,2489,607,1832,1264,2430,598,1438,1220,186,859,110,2752,2404,348,92,11.5875760932424,2.94513688065646,2.51595102844833,4.33122670385129,598,1264,607,859,1220,348,0.246090534979424,0.848400556328234,0.126453488372093,0.803940568475452,0.591731266149871
54,3096,2534,562,1849,1247,2444,595,1441,1219,186,814,105,2805,2482,323,98,11.6254776748674,2.95428988408302,2.55535432702619,4.34629300608417,595,1247,562,814,1219,323,0.243453355155483,0.845940319222762,0.115151515151515,0.818475452196382,0.597222222222222
55,3097,2557,540,1862,1235,2457,595,1436,1211,187,809,99,2852,2562,290,112,11.6416336204636,2.96227139936902,2.59229171335716,4.34577367553168,595,1235,540,809,1211,290,0.242165242165242,0.843314763231198,0.101683029453015,0.825637713916694,0.601226993865031
56,3098,2552,546,1888,1210,2469,581,1436,1206,190,868,111,2888,2596,292,110,11.6513542907431,2.97066125948342,2.62972770053504,4.37643100550252,581,1210,546,868,1206,292,0.235317942486837,0.83983286908078,0.101108033240997,0.823757262750161,0.60942543576501
57,3099,2582,517,1902,1197,2481,579,1432,1191,197,964,118,2924,2659,265,114,11.667899716678,2.9801099764408,2.67075764981752,4.41893841034513,579,1197,517,964,1191,265,0.233373639661427,0.831703910614525,0.0906292749658003,0.833171990964827,0.613746369796709
58,3100,2614,486,1919,1181,2494,575,1429,1183,199,968,123,2982,2712,270,126,11.7011915747825,2.98981000735374,2.71497397642051,4.43453168986846,575,1181,486,968,1183,270,0.230553327987169,0.827851644506648,0.0905432595573441,0.843225806451613,0.619032258064516
59,3101,2651,450,1931,1170,2513,582,1429,1172,206,1057,125,3033,2764,269,123,11.7343286244449,2.99932105417601,2.76217905479707,4.47867228956694,582,1170,450,1057,1172,269,0.231595702347791,0.820153953813856,0.0886910649521925,0.854885520799742,0.622702354079329
60,3102,2632,470,1943,1159,2519,576,1432,1168,207,1094,132,3074,2750,324,113,11.7411901811845,3.00845436057653,2.81190518405545,4.48663629107896,576,1159,470,1094,1168,324,0.228662167526796,0.815642458100559,0.105400130123617,0.848484848484849,0.626370083816892
61,3102,2634,468,1952,1150,2536,584,1432,1161,210,1146,133,3112,2842,270,125,11.7636577210928,3.01691930476779,2.85821244345698,4.49137356092638,584,1150,468,1146,1161,270,0.230283911671924,0.810754189944134,0.0867609254498715,0.849129593810445,0.629271437782076
62,3103,2660,443,1962,1141,2546,584,1429,1156,208,1084,134,3138,2795,343,125,11.7955353240218,3.02380799665464,2.89486402820745,4.49413997065116,584,1141,443,1084,1156,343,0.229379418695994,0.808957312806158,0.109305289993627,0.857234933934902,0.632291330970029
63,3103,2672,431,1964,1139,2562,598,1424,1147,207,1054,134,3187,2872,315,117,11.8261065547668,3.03004482062192,2.93296044800002,4.49616390459735,598,1139,431,1054,1147,315,0.233411397345824,0.805477528089888,0.0988390335738939,0.861102159200773,0.632935868514341
64,3103,2693,410,1981,1122,2580,599,1426,1135,217,1213,152,3216,2983,233,139,11.859112387219,3.03715425334009,2.97578458081711,4.54840629003803,599,1122,410,1213,1135,233,0.232170542635659,0.795932678821879,0.0724502487562189,0.867869803416049,0.638414437640993
65,3103,2733,370,2008,1095,2592,584,1421,1124,223,1281,153,3248,2978,270,136,11.8996732103562,3.04542198622192,3.01543495787979,4.5472573237948,584,1095,370,1281,1124,270,0.225308641975309,0.790992258972555,0.083128078817734,0.880760554302288,0.647115694489204
66,3104,2766,338,2026,1078,2614,588,1417,1119,219,1176,149,3304,3046,258,151,11.9362288216155,3.05554639839771,3.05658654783663,4.55119180227754,588,1078,338,1176,1119,258,0.224942616679419,0.78969654199012,0.0780871670702179,0.89110824742268,0.65270618556701
67,3106,2783,323,2058,1048,2624,566,1418,1117,222,1213,148,3354,3132,222,149,11.9698945811901,3.06679037670336,3.09923827060939,4.56114706287531,566,1048,323,1213,1117,222,0.215701219512195,0.787729196050776,0.0661896243291592,0.896007726980039,0.662588538312943
68,3106,2801,305,2071,1035,2646,575,1416,1107,226,1267,149,3385,3146,239,144,12.0011975906092,3.0785663574021,3.14697717243591,4.56814246727387,575,1035,305,1267,1107,239,0.217309145880574,0.781779661016949,0.0706056129985229,0.901802962009015,0.66677398583387
69,3106,2816,290,2078,1028,2661,583,1420,1109,225,1234,143,3414,3197,217,160,12.0459742713314,3.08860058132563,3.19917683061046,4.5923500373177,583,1028,290,1234,1109,217,0.219090567455844,0.780985915492958,0.0635618043350908,0.906632324533162,0.669027688345138
70,3107,2855,252,2117,990,2674,557,1420,1104,229,1267,152,3420,3205,215,153,12.0909723892812,3.1015329498418,3.24576946159542,4.6191273910577,557,990,252,1267,1104,215,0.208302169035153,0.777464788732394,0.0628654970760234,0.918892822658513,0.681364660444158
71,3109,2878,231,2121,988,2684,563,1420,1099,227,1208,147,3455,3245,210,159,12.1205997520344,3.11542463540518,3.28960343979678,4.63102514237454,563,988,231,1208,1099,210,0.209761549925484,0.773943661971831,0.060781476121563,0.925699581859119,0.682212930202638
72,3113,2898,215,2149,964,2697,548,1416,1088,229,1224,153,3508,3321,187,168,12.160314774362,3.13206259830387,3.33536226491282,4.64676534116433,548,964,215,1224,1088,187,0.203188728216537,0.768361581920904,0.0533067274800456,0.930934789592033,0.690330870542885
73,3114,2875,239,2157,957,2718,561,1414,1073,236,1373,166,3552,3326,226,154,12.1961592846854,3.14919258082283,3.38716115708252,4.68670510241274,561,957,239,1373,1073,226,0.206401766004415,0.758840169731259,0.0636261261261261,0.92324983943481,0.692678227360308
74,3114,2892,222,2157,957,2734,577,1411,1060,237,1374,167,3555,3308,247,156,12.2358430420328,3.16261502740714,3.43537273704533,4.69581627285367,577,957,222,1374,1060,247,0.21104608632041,0.7512402551382,0.069479606188467,0.928709055876686,0.692678227360308
75,3116,2904,212,2164,952,2753,589,1412,1055,236,1344,160,3595,3383,212,163,12.2808726217967,3.1736992847364,3.48468360033744,4.71096835927909,589,952,212,1344,1055,212,0.213948419905558,0.747167138810198,0.058970792767733,0.93196405648267,0.694480102695764
76,3117,2905,212,2177,940,2771,594,1412,1054,232,1271,154,3622,3398,224,161,12.3206962950149,3.18426786183075,3.53963939718087,4.71897372278714,594,940,212,1271,1054,224,0.21436304583183,0.746458923512748,0.0618442849254556,0.931985883862688,0.698427975617581
77,3118,2898,220,2191,927,2785,594,1412,1044,237,1368,156,3632,3426,206,163,12.3517946233944,3.19430600111363,3.59994029460432,4.71897040228183,594,927,220,1368,1044,206,0.213285457809695,0.739376770538244,0.0567180616740088,0.929441949967928,0.702694034637588
78,3118,2906,212,2194,924,2793,599,1412,1037,238,1378,156,3667,3470,197,173,12.4029046380426,3.20407005312838,3.65514068858344,4.73542583769485,599,924,212,1378,1037,197,0.214464733261726,0.734419263456091,0.0537223888737388,0.932007697241822,0.703656189865298
79,3120,2912,208,2206,914,2809,603,1407,1017,246,1516,167,3683,3432,251,162,12.458943386837,3.21249361496856,3.71656572455397,4.76390313522724,603,914,208,1516,1017,251,0.214667141331435,0.722814498933902,0.0681509638881347,0.933333333333333,0.707051282051282
80,3123,2930,193,2206,917,2821,615,1403,1008,246,1498,166,3722,3516,206,172,12.4881492939195,3.21837667000197,3.78344829931861,4.77069775228281,615,917,193,1498,1008,206,0.21800779865296,0.718460441910192,0.0553465878559914,0.938200448286904,0.706372078130003
81,3125,2934,191,2219,906,2840,621,1401,1007,243,1440,157,3749,3530,219,179,12.5353478632752,3.22454954334895,3.85547398593401,4.79797510790496,621,906,191,1440,1007,219,0.218661971830986,0.718772305496074,0.05841557748733,0.93888,0.71008
82,3127,2934,193,2208,919,2851,643,1407,1008,242,1422,161,3746,3533,213,162,12.5773976562988,3.22805681292293,3.93256662082615,4.80195800577086,643,919,193,1422,1008,213,0.225534900035075,0.716417910447761,0.0568606513614522,0.938279501119284,0.706108090821874
83,3129,2927,202,2218,911,2865,647,1405,992,247,1519,172,3778,3585,193,187,12.5905210335745,3.23091660141756,4.0082094173552,4.80751321150213,647,911,202,1519,992,193,0.225828970331588,0.706049822064057,0.0510852302805717,0.935442633429211,0.708852668584212
84,3131,2951,180,2239,892,2881,642,1410,990,253,1603,173,3794,3561,233,170,12.6223368794843,3.23429650351336,4.08824625177542,4.84807119978984,642,892,180,1603,990,233,0.22283929191253,0.702127659574468,0.0614127569847127,0.942510380070265,0.715106994570425
85,3131,2950,181,2260,871,2891,631,1410,989,246,1478,163,3843,3612,231,178,12.6842279656395,3.24015737372731,4.17344524717053,4.85237707304616,631,871,181,1478,989,231,0.218263576617088,0.701418439716312,0.0601092896174863,0.942190993292878,0.72181411689556
86,3132,2956,176,2281,851,2904,623,1411,985,243,1418,164,3878,3657,221,171,12.7286813523228,3.24847331279304,4.25670501300548,4.87167073730402,623,851,176,1418,985,221,0.214531680440771,0.698086463501063,0.056988138215575,0.943805874840358,0.728288633461047
87,3134,2966,168,2290,844,2923,633,1408,971,247,1480,178,3930,3717,213,184,12.7868536274305,3.25447239300747,4.34564940138526,4.88579742929797,633,844,168,1480,971,213,0.216558330482381,0.689630681818182,0.0541984732824427,0.94639438417358,0.730695596681557
88,3135,2977,158,2303,832,2934,631,1407,955,254,1595,183,3950,3747,203,188,12.8532498557675,3.25861669649935,4.43327217876371,4.89877845051365,631,832,158,1595,955,203,0.215064758009543,0.678749111584932,0.0513924050632911,0.949601275917065,0.734609250398724
89,3138,2977,161,2313,825,2946,633,1407,961,243,1397,166,3989,3783,206,180,12.8963462540769,3.26326539608359,4.5256866402991,4.93271560902248,633,825,161,1397,961,206,0.214867617107943,0.683013503909026,0.0516420155427425,0.948693435309114,0.737093690248566
90,3141,2961,180,2316,825,2959,643,1408,946,252,1575,183,4001,3837,164,184,12.9370536864683,3.26750584924985,4.6167837376449,4.94764640578771,643,825,180,1575,946,164,0.217303142953701,0.671875,0.0409897525618595,0.94269340974212,0.737344794651385
91,3142,2978,164,2312,830,2969,657,1410,947,247,1468,186,4001,3801,200,179,12.9910831410899,3.27041661367086,4.71301616226547,4.98918322741845,657,830,164,1468,947,200,0.221286628494443,0.671631205673759,0.0499875031242189,0.947803946530872,0.735837046467218
92,3143,2984,159,2337,806,2976,639,1411,940,249,1498,173,4042,3788,254,174,13.0481905450221,3.27563756399447,4.80735361104084,4.98728263567616,639,806,159,1498,940,254,0.214717741935484,0.666194188518781,0.0628401781296388,0.949411390391346,0.743557111040407
93,3145,2984,161,2349,796,2990,641,1415,930,257,1642,178,4065,3852,213,183,13.0936062968543,3.28195219134654,4.90842853525555,5.03911858319204,641,796,161,1642,930,213,0.21438127090301,0.657243816254417,0.0523985239852399,0.948807631160572,0.746899841017488
94,3145,2973,172,2342,803,3001,659,1417,925,258,1671,187,4093,3839,254,178,13.1203109701851,3.2860317709159,4.99941879748214,5.04376371843654,659,803,172,1671,925,254,0.219593468843719,0.652787579393084,0.0620571707793794,0.945310015898251,0.744674085850556
95,3148,2980,168,2360,788,3010,650,1419,924,255,1610,182,4104,3867,237,177,13.183457609622,3.28810893648151,5.09046050710877,5.0709665930835,650,788,168,1610,924,237,0.215946843853821,0.651162790697674,0.0577485380116959,0.946632782719187,0.749682337992376
96,3151,2981,170,2386,765,3026,640,1417,920,254,1591,186,4128,3908,220,181,13.2552850960842,3.29407984320182,5.18916496167117,5.07443850694973,640,765,170,1591,920,220,0.211500330469266,0.649258997882851,0.0532945736434109,0.946048873373532,0.757219930180895
97,3156,2997,159,2403,753,3035,632,1421,912,260,1683,192,4144,3933,211,184,13.3328232862213,3.30048036787584,5.29615386101796,5.11142269127535,632,753,159,1683,912,211,0.208237232289951,0.641801548205489,0.0509169884169884,0.949619771863118,0.761406844106464
98,3158,2997,161,2410,748,3041,631,1423,922,252,1539,184,4178,3939,239,178,13.398009221269,3.30653137737467,5.40861594966928,5.10836983198082,631,748,161,1539,922,239,0.207497533706018,0.647926914968377,0.0572044040210627,0.949018366054465,0.763141228625712
99,3161,2991,170,2414,747,3054,640,1424,910,257,1635,198,4211,3954,257,176,13.4700342292481,3.31233542811817,5.52848378666158,5.13791632413055,640,747,170,1635,910,257,0.209561231172233,0.639044943820225,0.061030634053669,0.946219550775071,0.763682378993989
100,3162,3007,155,2428,734,3069,641,1424,904,257,1619,198,4236,3958,278,171,13.5462470009895,3.31876909087173,5.65396626104181,5.16621490091167,641,734,155,1619,904,278,0.208862821766048,0.634831460674157,0.0656279508970727,0.950980392156863,0.76786843769766
101,3164,2963,201,2429,735,3084,655,1422,897,256,1645,193,4252,4045,207,181,13.5758793730682,3.3242024200173,5.78616134888891,5.16320200650352,655,735,201,1645,897,207,0.212386511024643,0.630801687763713,0.0486829727187206,0.936472819216182,0.767699115044248
102,3167,2978,189,2438,729,3095,657,1423,894,250,1522,180,4234,4039,195,185,13.649544588893,3.32678141823976,5.92519806023292,5.20242576986475,657,729,189,1522,894,195,0.212277867528271,0.628250175685172,0.0460557392536608,0.940322071360909,0.76981370382065
103,3168,2993,175,2445,723,3114,669,1419,882,252,1543,185,4263,4017,246,179,13.7170927256425,3.32864915863394,6.06931179362492,5.2124941676149,669,723,175,1543,882,246,0.214836223506744,0.621564482029598,0.0577058409570725,0.944760101010101,0.771780303030303
104,3170,2986,184,2449,721,3125,676,1424,880,255,1604,189,4327,4051,276,175,13.7753642480163,3.3276143524047,6.21887815993251,5.22909819546996,676,721,184,1604,880,276,0.21632,0.617977528089888,0.0637855327016409,0.941955835962145,0.772555205047319
105,3170,2983,187,2440,730,3138,698,1423,878,257,1643,199,4331,4133,198,184,13.8565515445321,3.32373583692896,6.37314550701251,5.25820260819199,698,730,187,1643,878,198,0.222434671765456,0.617006324666198,0.0457169244978065,0.941009463722397,0.769716088328076
106,3172,2980,192,2442,730,3154,712,1425,879,261,1718,204,4374,4144,230,188,13.9389739718118,3.31977307584121,6.5321312816581,5.26722814080594,712,730,192,1718,879,230,0.22574508560558,0.616842105263158,0.052583447645176,0.939470365699874,0.769861286254729
107,3177,2986,191,2455,722,3173,718,1434,884,262,1730,203,4385,4128,257,179,14.0284839525259,3.31538293573734,6.67361335147842,5.28692714452848,718,722,191,1730,884,257,0.226284273558147,0.616457461645746,0.0586088939566705,0.93988039030532,0.772741580107019
108,3178,2986,192,2453,725,3180,727,1437,875,266,1802,205,4418,4153,265,181,14.103079108468,3.3087671517695,6.79897309176451,5.29355108332442,727,725,192,1802,875,265,0.228616352201258,0.608907446068198,0.0599818922589407,0.939584644430459,0.771869100062933
109,3180,2962,218,2466,714,3195,729,1436,877,259,1700,198,4431,4216,215,195,14.1393629109458,3.3032473954717,6.92105480415024,5.32146890889112,729,714,218,1700,877,215,0.228169014084507,0.610724233983287,0.0485217783795983,0.931446540880503,0.775471698113208
110,3182,2971,211,2483,699,3209,726,1435,869,259,1691,187,4440,4187,253,187,14.2100854813569,3.29805943584247,7.04298373003759,5.36500405586525,726,699,211,1691,869,253,0.226238703645996,0.605574912891986,0.056981981981982,0.933689503456945,0.780326838466373
111,3182,2976,206,2500,682,3226,726,1436,869,257,1650,194,4467,4256,211,193,14.2890196687697,3.29285708186702,7.17802240943281,5.3588111223415,726,682,206,1650,869,211,0.225046497210167,0.605153203342618,0.0472352809491829,0.935260842237586,0.785669390320553
112,3185,3005,180,2526,659,3243,717,1436,856,263,1729,208,4484,4250,234,193,14.3888421944737,3.28897035090243,7.31114522483822,5.39468087983608,717,659,180,1729,856,234,0.22109158186864,0.596100278551532,0.052185548617306,0.943485086342229,0.79309262166405
113,3190,2996,194,2542,648,3266,724,1437,859,254,1576,194,4534,4307,227,183,14.4745668715441,3.28572408344915,7.44222090367001,5.41676122755976,724,648,194,1576,859,227,0.221677893447642,0.59777313848295,0.0500661667401853,0.939184952978056,0.796865203761756
114,3193,3011,182,2568,625,3283,715,1439,843,264,1741,194,4545,4276,269,187,14.5515135432509,3.28310156028805,7.58678500129762,5.4291595926996,715,625,182,1741,843,269,0.217788607980506,0.585823488533704,0.0591859185918592,0.943000313185092,0.804259317256499
115,3195,3023,172,2590,605,3290,700,1445,837,266,1765,201,4585,4345,240,195,14.6313760299581,3.28339418172375,7.74281643884525,5.43673923444561,700,605,172,1765,837,240,0.212765957446809,0.57923875432526,0.0523446019629226,0.946165884194053,0.810641627543036
116,3198,3025,173,2602,596,3304,702,1444,829,273,1889,202,4592,4349,243,190,14.7220706304502,3.28561334350236,7.87802235759049,5.44013567047729,702,596,173,1889,829,243,0.212469733656174,0.57409972299169,0.052918118466899,0.945903689806129,0.813633520950594
117,3199,3020,179,2599,600,3320,721,1445,825,270,1840,203,4601,4366,235,188,14.7936075974047,3.28529262692642,8.02906143990112,5.45022429058077,721,600,179,1840,825,235,0.217168674698795,0.570934256055363,0.0510758530754184,0.944045014066896,0.812441387933729
118,3202,3020,182,2612,590,3335,723,1446,827,262,1696,194,4632,4415,217,200,14.8874493806005,3.28570241522295,8.19402786567403,5.49316144041738,723,590,182,1696,827,217,0.216791604197901,0.57192254495159,0.0468480138169257,0.94316052467208,0.815740162398501
119,3203,3039,164,2614,589,3346,732,1454,816,269,1803,195,4646,4430,216,203,14.9652928415991,3.28377066531344,8.35501905290912,5.50228174571031,732,589,164,1803,816,216,0.218768679019725,0.56121045392022,0.0464916056823074,0.948798001873244,0.816109896971589
120,3204,3037,167,2625,579,3360,735,1453,808,271,1841,198,4698,4462,236,203,15.0388398038691,3.28269701818935,8.49442490292952,5.5301742794622,735,579,167,1841,808,236,0.21875,0.556090846524432,0.0502341421881652,0.947877652933833,0.819288389513109
121,3204,3019,185,2629,575,3369,740,1456,806,268,1805,192,4725,4513,212,203,15.1199159029815,3.27968925301759,8.65144723809321,5.56137927534344,740,575,185,1805,806,212,0.219649747699614,0.553571428571429,0.0448677248677249,0.942259675405743,0.820536828963795
122,3208,3026,182,2636,572,3385,749,1459,802,270,1834,198,4734,4521,213,198,15.213763432664,3.2743878167587,8.82400757633176,5.5802183709643,749,572,182,1834,802,213,0.221270310192024,0.549691569568197,0.0449936628643853,0.943266832917706,0.821695760598504
123,3209,3021,188,2644,565,3400,756,1468,804,269,1821,209,4755,4495,260,196,15.2940396993223,3.26877164198571,9.01007809854699,5.61593282939071,756,565,188,1821,804,260,0.222352941176471,0.547683923705722,0.0546792849631966,0.941414770956684,0.823932689311312
124,3211,3012,199,2639,572,3412,773,1468,800,267,1794,207,4750,4531,219,212,15.3888794699204,3.26041551512107,9.18847251543998,5.64193159156674,773,572,199,1794,800,219,0.226553341148886,0.544959128065395,0.0461052631578947,0.938025537215821,0.821862348178138
125,3215,3031,184,2652,563,3428,776,1470,793,272,1865,206,4768,4517,251,202,15.4940374470144,3.25207666582772,9.38295486869848,5.6861560688524,776,563,184,1865,793,251,0.226371061843641,0.539455782312925,0.0526426174496644,0.942768273716952,0.824883359253499
126,3217,3046,171,2665,552,3443,778,1470,787,272,1850,202,4797,4557,240,201,15.5820346823611,3.24365361352311,9.59055077190578,5.69016734411764,778,552,171,1850,787,240,0.225965727563172,0.535374149659864,0.0500312695434647,0.946844886540255,0.828411563568542
127,3218,3016,202,2669,549,3452,783,1473,790,268,1808,188,4808,4579,229,198,15.6441848899256,3.23524900182086,9.81222604721579,5.72718254976474,783,549,202,1808,790,229,0.226825028968714,0.536320434487441,0.0476289517470882,0.937228091982598,0.829397141081417
128,3218,3026,192,2673,545,3460,787,1472,773,278,1978,209,4793,4559,234,200,15.7160493529227,3.2248678409622,10.025728960481,5.73593601922095,787,545,192,1978,773,234,0.227456647398844,0.525135869565217,0.0488211975798039,0.940335612181479,0.83064014916097
129,3223,3019,204,2693,530,3468,775,1477,772,279,2003,217,4823,4550,273,192,15.8077834336187,3.21575106347394,10.2539346827054,5.76053188270081,775,530,204,2003,772,273,0.223471741637832,0.522681110358835,0.0566037735849057,0.936704933291964,0.835556934533044
130,3226,3045,181,2703,523,3477,774,1471,776,262,1671,204,4838,4616,222,196,15.9298553761344,3.20834387260911,10.4724148011175,5.81236115019512,774,523,181,1671,776,222,0.22260569456428,0.527532290958532,0.0458867300537412,0.943893366398016,0.837879727216367
131,3227,3048,179,2714,513,3490,776,1474,774,266,1740,210,4845,4672,173,211,16.0097074367626,3.20280563461083,10.7068365024895,5.81089132534397,776,513,179,1740,774,173,0.222349570200573,0.525101763907734,0.0357069143446852,0.944530523706229,0.841028819336845
132,3228,3050,178,2724,504,3506,782,1476,764,274,1882,209,4860,4662,198,202,16.1236538025988,3.19603385528582,10.9574451806096,5.81989956005518,782,504,178,1882,764,198,0.223046206503137,0.517615176151762,0.0407407407407407,0.944857496902107,0.843866171003718
133,3230,3040,190,2728,502,3515,787,1482,773,266,1748,199,4861,4643,218,202,16.2012274124544,3.18774662523479,11.1933499237773,5.85153574926906,787,502,190,1748,773,218,0.223897581792319,0.521592442645074,0.0448467393540424,0.941176470588235,0.844582043343653
134,3233,3057,176,2748,485,3533,785,1486,769,269,1785,196,4848,4633,215,199,16.3031567202651,3.18192499780505,11.4196269948956,5.88396362871249,785,485,176,1785,769,215,0.222190772714407,0.51749663526245,0.0443481848184819,0.945561398082277,0.849984534488092
135,3233,3053,180,2754,479,3548,794,1494,769,269,1789,205,4868,4738,130,209,16.3882152919285,3.17243359982284,11.6651073733248,5.90348362667054,794,479,180,1789,769,130,0.223788049605411,0.514725568942436,0.0267050123253903,0.944324157129601,0.851840395917105
136,3235,3063,172,2762,473,3562,800,1499,785,264,1689,201,4887,4708,179,209,16.4952270011313,3.16504431029432,11.9245229543988,5.9430082988172,800,473,172,1689,785,179,0.224592925322852,0.52368245496998,0.0366277880090035,0.946831530139104,0.853786707882535
137,3237,3059,178,2770,467,3572,802,1506,790,266,1729,208,4906,4683,223,196,16.5717875331354,3.15590436230619,12.1990698345622,5.95212704361605,802,467,178,1729,790,223,0.224524076147816,0.52456839309429,0.0454545454545455,0.945010812480692,0.855730614766759
138,3238,3057,181,2784,454,3590,806,1508,787,265,1713,201,4923,4737,186,203,16.6738124439986,3.14718311943625,12.4307635760531,5.99870036703898,806,454,181,1713,787,186,0.224512534818942,0.521883289124668,0.0377818403412553,0.944101297096973,0.859789993823348
139,3239,3094,145,2793,446,3608,815,1517,791,262,1622,196,4928,4722,206,201,16.7855456140375,3.1360608735725,12.6827760730008,6.04799460506172,815,446,145,1622,791,206,0.225886917960089,0.521423862887277,0.041801948051948,0.955233096634764,0.862303179993825
