tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
110.0,3268.0,2942.0,326.0,2662.0,606.0,3191.0,529.0,1451.0,834.0,260.0,1738.0,180.0,4184.0,3840.0,344.0,161.0,15.039794948280552,3.4928158910385205,5.127085549221473,4.969189803046699
111.0,3281.0,2949.0,332.0,2681.0,600.0,3204.0,523.0,1452.0,823.0,265.0,1821.0,183.0,4216.0,3874.0,342.0,159.0,15.069828742097398,3.5150604501445546,5.237328636359496,4.970266964093641
112.0,3287.0,2982.0,305.0,2712.0,575.0,3215.0,503.0,1454.0,819.0,267.0,1824.0,179.0,4251.0,3895.0,356.0,158.0,15.113519514754095,3.541101360590667,5.354022729957612,4.980760593434239
113.0,3298.0,2964.0,334.0,2727.0,571.0,3229.0,502.0,1453.0,809.0,264.0,1788.0,183.0,4300.0,3973.0,327.0,178.0,15.15539270036055,3.568092081592273,5.477238166834086,5.0108889015660765
114.0,3312.0,2972.0,340.0,2723.0,589.0,3238.0,515.0,1459.0,807.0,265.0,1798.0,186.0,4315.0,3952.0,363.0,169.0,15.205852943584151,3.593563406487348,5.606809389495624,5.020259799036598
115.0,3325.0,2986.0,339.0,2722.0,603.0,3253.0,531.0,1462.0,800.0,269.0,1856.0,184.0,4339.0,3969.0,370.0,166.0,15.241038307751479,3.6151911716566256,5.726105233890362,5.0372474002973515
116.0,3335.0,2970.0,365.0,2730.0,605.0,3267.0,537.0,1466.0,796.0,271.0,1908.0,188.0,4389.0,3976.0,413.0,162.0,15.266896079776394,3.6362027090118705,5.85141956938907,5.057576125127559
117.0,3354.0,3012.0,342.0,2725.0,629.0,3285.0,560.0,1473.0,797.0,269.0,1830.0,184.0,4382.0,3945.0,437.0,160.0,15.318808149804058,3.6553985301750718,5.968240434446211,5.069173011555396
118.0,3363.0,3032.0,331.0,2731.0,632.0,3298.0,567.0,1475.0,785.0,270.0,1828.0,182.0,4442.0,4083.0,359.0,176.0,15.359337536696179,3.6752778026005797,6.094242594575079,5.065157791847258
119.0,3374.0,3034.0,340.0,2746.0,628.0,3315.0,569.0,1477.0,775.0,273.0,1880.0,189.0,4491.0,4132.0,359.0,177.0,15.424228475925796,3.6956520863985367,6.228686547883938,5.0757781528054124
